uni.noj__ARID1A_mut.up.ES	uni.noj__CHD6_mut.up.ES	uni.noj__CHD7_mut.up.ES	uni.noj__CREBBP_mut.up.ES	uni.noj__EP300_mut.up.ES	uni.noj__KDM6A_mut.up.ES	uni.noj__CHD6_amp.up.ES	uni.noj__CHD7_amp.up.ES	uni.noj__PRDM9_amp.up.ES	uni.noj__CHD3_del.up.ES	uni.noj__CREBBP_del.up.ES	uni.noj__HDAC4_del.up.ES	uni.noj__PHF23_del.up.ES	uni.noj__CHD6_ampmut.up.ES	uni.noj__CHD7_ampmut.up.ES	uni.noj__CREBBP_delmut.up.ES	uni.noj__EP300CREBBP_mut.up.ES	uni.noj__EP300CREBBP_delmut.up.ES	uni.adj__ARID1A_mut.up.ES	uni.adj__CHD6_mut.up.ES	uni.adj__CHD7_mut.up.ES	uni.adj__CREBBP_mut.up.ES	uni.adj__EP300_mut.up.ES	uni.adj__KDM6A_mut.up.ES	uni.adj__CHD6_amp.up.ES	uni.adj__CHD7_amp.up.ES	uni.adj__PRDM9_amp.up.ES	uni.adj__CHD3_del.up.ES	uni.adj__CREBBP_del.up.ES	uni.adj__HDAC4_del.up.ES	uni.adj__PHF23_del.up.ES	uni.adj__CHD6_ampmut.up.ES	uni.adj__CHD7_ampmut.up.ES	uni.adj__CREBBP_delmut.up.ES	uni.adj__EP300CREBBP_mut.up.ES	uni.adj__EP300CREBBP_delmut.up.ES	uni.noj__ARID1A_mut.dn.ES	uni.noj__CHD6_mut.dn.ES	uni.noj__CHD7_mut.dn.ES	uni.noj__CREBBP_mut.dn.ES	uni.noj__EP300_mut.dn.ES	uni.noj__KDM6A_mut.dn.ES	uni.noj__CHD6_amp.dn.ES	uni.noj__CHD7_amp.dn.ES	uni.noj__PRDM9_amp.dn.ES	uni.noj__CHD3_del.dn.ES	uni.noj__CREBBP_del.dn.ES	uni.noj__HDAC4_del.dn.ES	uni.noj__PHF23_del.dn.ES	uni.noj__CHD6_ampmut.dn.ES	uni.noj__CHD7_ampmut.dn.ES	uni.noj__CREBBP_delmut.dn.ES	uni.noj__EP300CREBBP_mut.dn.ES	uni.noj__EP300CREBBP_delmut.dn.ES	uni.adj__ARID1A_mut.dn.ES	uni.adj__CHD6_mut.dn.ES	uni.adj__CHD7_mut.dn.ES	uni.adj__CREBBP_mut.dn.ES	uni.adj__EP300_mut.dn.ES	uni.adj__KDM6A_mut.dn.ES	uni.adj__CHD6_amp.dn.ES	uni.adj__CHD7_amp.dn.ES	uni.adj__PRDM9_amp.dn.ES	uni.adj__CHD3_del.dn.ES	uni.adj__CREBBP_del.dn.ES	uni.adj__HDAC4_del.dn.ES	uni.adj__PHF23_del.dn.ES	uni.adj__CHD6_ampmut.dn.ES	uni.adj__CHD7_ampmut.dn.ES	uni.adj__CREBBP_delmut.dn.ES	uni.adj__EP300CREBBP_mut.dn.ES	uni.adj__EP300CREBBP_delmut.dn.ES	uni.noj__ARID1A_mut.up.pval	uni.noj__CHD6_mut.up.pval	uni.noj__CHD7_mut.up.pval	uni.noj__CREBBP_mut.up.pval	uni.noj__EP300_mut.up.pval	uni.noj__KDM6A_mut.up.pval	uni.noj__CHD6_amp.up.pval	uni.noj__CHD7_amp.up.pval	uni.noj__PRDM9_amp.up.pval	uni.noj__CHD3_del.up.pval	uni.noj__CREBBP_del.up.pval	uni.noj__HDAC4_del.up.pval	uni.noj__PHF23_del.up.pval	uni.noj__CHD6_ampmut.up.pval	uni.noj__CHD7_ampmut.up.pval	uni.noj__CREBBP_delmut.up.pval	uni.noj__EP300CREBBP_mut.up.pval	uni.noj__EP300CREBBP_delmut.up.pval	uni.adj__ARID1A_mut.up.pval	uni.adj__CHD6_mut.up.pval	uni.adj__CHD7_mut.up.pval	uni.adj__CREBBP_mut.up.pval	uni.adj__EP300_mut.up.pval	uni.adj__KDM6A_mut.up.pval	uni.adj__CHD6_amp.up.pval	uni.adj__CHD7_amp.up.pval	uni.adj__PRDM9_amp.up.pval	uni.adj__CHD3_del.up.pval	uni.adj__CREBBP_del.up.pval	uni.adj__HDAC4_del.up.pval	uni.adj__PHF23_del.up.pval	uni.adj__CHD6_ampmut.up.pval	uni.adj__CHD7_ampmut.up.pval	uni.adj__CREBBP_delmut.up.pval	uni.adj__EP300CREBBP_mut.up.pval	uni.adj__EP300CREBBP_delmut.up.pval	uni.noj__ARID1A_mut.dn.pval	uni.noj__CHD6_mut.dn.pval	uni.noj__CHD7_mut.dn.pval	uni.noj__CREBBP_mut.dn.pval	uni.noj__EP300_mut.dn.pval	uni.noj__KDM6A_mut.dn.pval	uni.noj__CHD6_amp.dn.pval	uni.noj__CHD7_amp.dn.pval	uni.noj__PRDM9_amp.dn.pval	uni.noj__CHD3_del.dn.pval	uni.noj__CREBBP_del.dn.pval	uni.noj__HDAC4_del.dn.pval	uni.noj__PHF23_del.dn.pval	uni.noj__CHD6_ampmut.dn.pval	uni.noj__CHD7_ampmut.dn.pval	uni.noj__CREBBP_delmut.dn.pval	uni.noj__EP300CREBBP_mut.dn.pval	uni.noj__EP300CREBBP_delmut.dn.pval	uni.adj__ARID1A_mut.dn.pval	uni.adj__CHD6_mut.dn.pval	uni.adj__CHD7_mut.dn.pval	uni.adj__CREBBP_mut.dn.pval	uni.adj__EP300_mut.dn.pval	uni.adj__KDM6A_mut.dn.pval	uni.adj__CHD6_amp.dn.pval	uni.adj__CHD7_amp.dn.pval	uni.adj__PRDM9_amp.dn.pval	uni.adj__CHD3_del.dn.pval	uni.adj__CREBBP_del.dn.pval	uni.adj__HDAC4_del.dn.pval	uni.adj__PHF23_del.dn.pval	uni.adj__CHD6_ampmut.dn.pval	uni.adj__CHD7_ampmut.dn.pval	uni.adj__CREBBP_delmut.dn.pval	uni.adj__EP300CREBBP_mut.dn.pval	uni.adj__EP300CREBBP_delmut.dn.pval
TCGA-GV-A3JZ	31.425366750316	46.9377046439979	27.8706585929337	5.47239583929323	12.3279591298549	-1.25629872583247	2.16944015153354	47.7175168538874	-4.29305802752238	-1.34315331044568	24.9328123031701	15.4079760314317	-1.32692567340698	19.2100122822075	116.708853293249	51.385441777709	7.84603469599207	39.4498645235752	74.0122687727569	13.1473498075615	33.2321125855002	2.23177817564948	18.4843746967184	-0.952268573339746	13.4866537344494	25.1302469768003	-2.39495704467349	33.8493612836268	46.3650329143415	8.21678434159403	41.1227715995937	25.1947152392415	87.1975858008526	16.3671826380968	3.77606684971831	133.484987897082	-20.3479102339748	-24.4306604151021	-82.133120985534	-25.7455162984007	-37.8318152181864	-3.97490546202449	-8.19036144118249	-31.0645253171765	1.54278910501008	-3.16422315432657	-19.2041151660126	-11.0308360917824	-3.2733811135727	-16.3862644577916	-188.106141060993	-44.3437045111287	-23.9638522357373	-325.674748492024	-22.6767757209762	-20.3144233213894	-12.6996268173654	-5.07090113239772	-32.3585142648057	-4.04905268192011	-10.3108535727766	-20.1713997773779	1.09079645732302	-4.43483343373546	-20.6655058645968	-8.93867206847773	-4.27120934144009	-14.6312669407435	-90.6657909397111	-33.8542108466898	-9.16899555493412	-59.2594325081442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GV-A3QF	28.2817382878355	45.3334822671052	11.086083305079	-7.06611278624676	-8.77651590239787	59.0220393890602	17.5057922629215	34.7501513704009	-3.40232975319783	86.2331988733771	18.2174609060724	23.7509430173917	101.924145436851	34.9599977642719	83.5559758284545	20.8343336449611	-9.65254182042599	-5.43142378865813	48.7630049115357	13.884890045631	23.117545452432	-10.5796527078541	-5.75182494939678	29.568736420774	51.9239674822042	21.8578592581565	-3.36223518478551	171.4208963216	25.4780653055762	15.3618688934232	220.783035195831	41.0485326907719	73.5632857447129	-3.21085265945618	-8.52418978340598	-4.23021714768965	-9.3656905130077	-13.7802785315888	1.801797375413	7.61085728809155	6.40394032028375	-23.4574859311919	-23.8984364310893	-35.0930810267256	-16.4279960392053	-19.4183163110231	-21.7699481252491	-22.2005487133698	-19.5258112503934	-25.190348269726	-161.524148836737	-18.8784200330662	8.44497955998939	4.93115753387283	-10.8493461344902	-16.6634409593288	1.30164902286759	14.7522560597245	3.89693294312782	-23.9159754152558	-25.607036110211	-26.4680786701272	1.404427534677	-15.8493270452608	-18.3124249716864	-20.8223228772204	-16.0470421817495	-19.2719126068729	-91.9890356702232	3.40944160290588	8.05988416972806	5.44759780117018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GV-A3QG	17.026948658954	-1.96058567433935	-2.5817014768826	5.21797047634926	16.1333036196964	-10.6370641937664	-6.01533888755673	-6.44954943603281	-13.3358482760993	-6.43246481239995	-5.87709544734052	-5.7651724994987	-6.2593656327751	-4.70826879490672	-6.17984847019379	-6.12457655383078	12.7431680042525	-3.12484901215243	-1.15577514040665	-1.3018651028357	-1.72130959456954	4.6395584050505	15.4448351755855	-11.4707514982104	-4.71355911614479	-7.16272678068614	-8.6660268786159	-5.34101018451709	-5.54084000096696	-7.98056924633532	-5.35057738894379	-3.97159432693654	-6.81883915526046	6.58431026943005	9.99871417931484	46.2032060625109	-13.6701242191402	-13.9804315880551	-32.4754043550835	-41.1568781365508	-38.5362553565981	8.10301000912317	8.89991545275494	6.7901516130603	9.68053617102769	9.02137974247043	8.026131018238	7.4118304749007	9.08641623776238	7.59285165447595	5.53612893146633	3.52258507222641	-35.9247383317102	-186.354263643857	-11.1168638879285	-9.15982764765358	-8.94635203267898	-13.444124282153	-17.0319308710384	8.42163379666494	7.00214031203651	9.7900895804758	4.31174009293229	9.12371247433308	6.84046271036159	8.22108945885362	9.24948633254728	5.89610114986949	5.50066190365083	-15.2055632980591	-13.5528347547458	-33.187837434455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GV-A3QH	43.1283096127954	42.0589482528264	35.1597992275214	4.0648870103386	-2.44291579203542	50.7141316317095	25.6951461756573	66.2462058336647	4.81477057282119	91.0915414826901	33.2917097218443	29.975119864125	110.614305095325	47.0234582304493	155.725696943159	60.5578303244021	-3.24360196950891	32.8105056914331	100.917117433284	8.10892067976554	54.119903286597	1.24868963266207	-2.58240027859942	26.584324773217	80.0833891176071	38.1950630478456	3.60743061192361	248.56364154228	63.5611799844266	17.6488824092466	331.757595302702	47.3279431592551	139.630659510766	19.9366349859201	-3.20530075555477	113.468956328103	-16.645142039289	-12.8141853823268	-118.749208279958	2.00892103606735	1.15932542869331	-25.6225032757329	-31.4936957456814	-49.3750757471945	-25.7758310980117	-23.9882351633291	-30.5029749961178	-26.1639325568264	-24.4986283427341	-32.3934987145724	-293.478516576492	-52.5679268891166	2.74770114471157	-171.722256872971	-25.5028854232758	-5.86181971097799	-15.112286386327	3.97914846243795	1.37302872942315	-25.7467637855408	-39.5668279409171	-39.314723088796	-2.34748369706023	-20.2184435038809	-31.5630764625611	-23.9775439061735	-21.1158673403902	-24.386933865193	-150.481655266168	-33.9687917002383	3.17239079475014	-30.1004243051813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GV-A3QI	13.7187624469701	13.3232062872088	17.6693429165348	11.2663455191232	-2.75615098656216	-1.72816868501601	9.01060290441889	35.58589592473	7.79017337365317	50.0997263080346	31.469511332118	24.3519838786164	59.5252029939777	16.7739388705179	87.121864822483	66.199220148941	-1.37513129517555	36.5941925300409	46.123604023132	-1.02894755824369	39.9265814438563	4.88658313863357	-3.34173523070887	-1.50106492565679	41.0911868370769	20.5787144445186	5.57253494123244	156.692783691772	67.2906548968649	16.2677346612232	203.00843405159	14.8461870112736	79.850017880715	25.7551883566016	-2.5374374163529	117.978797051346	-7.89983864294255	1.96544569396296	1.25909714082557	-28.9849231409426	1.41425861409658	-9.54366738139201	-20.1387619609555	-34.3321859769086	-19.003101229282	-17.7066515499314	-26.3919449305892	-22.1458541665848	-17.9190030690118	-18.4070438815695	-174.001738927873	-53.9301601575669	0.729859137802618	-176.921764000642	-11.1658938995943	4.47235352805301	-9.52457478171447	-3.40341853618365	2.09108318855507	-12.3770393743104	-26.2937515707755	-24.7905335813228	-2.87762854350057	-16.1787808949065	-29.7473453505326	-22.4288117470499	-16.4674953375695	-12.6962915870679	-96.5854665230714	-40.1671703629496	2.22083626425481	-22.4148613420148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GV-A3QK	29.7859672284269	-2.62830775305085	-2.71419386256954	-10.5084714335875	-5.85640254040906	45.3706179448907	15.9961203267008	30.1013295415607	-11.8920765656919	114.695879673793	10.2579586259103	25.6131320576096	135.18225111718	17.1054781669959	52.1718169089752	-6.06673782979972	-8.06945320092098	-8.26654494293612	63.1951118193392	8.04941759106258	-0.983613668344012	-12.8980078731774	-4.10998717283166	24.3954504342102	55.3239320463801	16.1430805050328	-11.8334915643373	202.933797836546	-1.27503575612911	16.7406614599673	256.104617834946	36.0324266229579	47.8058831305107	-7.776688241805	-6.41468241305622	-6.10777522806655	-14.3533274720873	3.7035410071599	1.55902278619216	8.24613035665437	7.55183015328257	-18.3597038706758	-15.5121611652509	-18.5888807936455	3.73460796111482	-17.1685761642533	-11.6279127778402	-18.8072725208864	-17.1290931602099	-9.76898261628997	-102.815039125406	2.21134273296803	9.54020855188091	6.03676912438006	-19.5081389076242	-15.8208668564194	-6.08382391404186	12.9611701888827	4.53298691528601	-19.6352915187297	-27.3670832554431	-17.3200037800651	9.00402387488521	-10.44015220369	-7.83779466961325	-17.4333147188074	-10.6315379907764	-18.3152450524718	-65.8165172595251	6.11320034007555	8.29927078103577	6.11649021557835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GV-A40E	-1.54065633712733	20.0076220600925	29.8899013655991	8.06173968531239	18.2259533623938	-6.17631341350978	-3.0650329421851	-3.83762614633351	11.0039455313968	-4.7221758225642	-1.96832470276177	-4.97242382557156	-4.42329662920055	-1.58906021672401	-1.94019953764687	26.8237590589581	14.5928017806639	31.1357005539653	-2.7335850495748	-3.00324068899082	-1.65598415729875	2.64956986075816	30.1041409606815	-7.68803224433233	-3.35570197248843	-4.84435511253561	12.9404733249686	-4.11792064729764	-1.89993676120289	-6.51020004458493	-3.67669817235014	-3.43656603674738	-4.13136268265546	4.45516731279095	14.755760224842	82.5451487658552	2.32877483643375	-3.05857097975667	-162.182333008128	-35.3846222737484	-45.5408343825074	4.5513273037636	3.33222659115311	2.39154402258808	-44.1947637389487	3.76049513990774	1.1654926684555	3.2413854288087	3.56329110094253	3.2499877695642	1.01567582980505	-14.5873162799203	-39.7447176183699	-291.680635513241	2.68812759803652	7.21097018172752	3.17224301210148	-6.36215754514118	-32.0269841396823	4.00212681087291	4.78148386013849	5.240690953742	-24.7917882721127	5.02140864769922	2.83855178613174	3.41467447761561	4.54159721349812	6.2917366274806	5.17372412777753	-6.00963724445952	-14.7225178385001	-37.8597201356741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GV-A40G	25.6475935478406	34.1057510260144	10.8751378666149	-5.5708511157283	-7.00533657900815	31.2849880372446	22.5720384695593	32.4062329277385	9.48837882362968	77.8959995412859	30.9554290550156	31.4505377730829	94.5882405332069	39.8323304464588	73.5534508962444	41.334599542123	-8.51637736443027	-2.75088507483113	40.9624304631694	11.8000435986175	20.5266986818189	-6.11864880976469	-5.0780892244227	19.7654173989854	64.5495596666584	18.1415738377329	7.96462135955955	187.409859845503	55.1990940690925	22.2420094425132	246.562131749771	44.7215912436296	60.3704606309909	12.3025546176691	-7.82756989876014	-2.14208718376629	-9.63606099922669	-12.4130881687749	1.46770887800937	6.79069605365663	5.45521533285034	-17.7749364015628	-26.9086197866683	-36.1337286060159	-34.0039319185984	-19.8290034104594	-28.372549434134	-27.5904168932826	-20.0758850977943	-27.0527675292161	-175.700345890933	-34.9251232951768	8.3898395465127	3.57634917421159	-9.03900514618718	-14.6987755494519	1.36837251886181	9.62114477846314	3.74744942168147	-19.7881271543812	-27.4739382411659	-26.214310062428	-10.625455561241	-16.4999150263868	-28.1629769032779	-27.8912429592295	-16.9395204096825	-20.8548550431065	-91.8076134909095	-23.5991751327649	7.16993053232872	2.93756707347512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GV-A6ZA	9.70595601619523	33.3210002524129	11.4012123171152	-5.19426900334923	-4.37661945410656	70.7502057628767	20.7346785905464	42.9322182587942	-3.91288385944948	118.697776887319	19.1176998250712	22.2915682590653	139.360681458559	33.3136101116309	87.7863666777727	29.7561230985902	-5.70589575212246	-2.77156377117011	20.1014508868654	8.83947999260659	22.6165893681208	-10.8816306719925	-3.61914914962495	35.3852367817316	59.7597235493418	30.6192300182438	-3.49884646691178	219.091870832442	27.5271906043548	16.6961323191626	280.429633997232	37.7814990688897	89.8205583569192	-2.43901351130646	-6.28953239461422	-3.42256764704524	-2.47672330882307	-10.9308455431821	1.36706041189791	5.064593426723	5.53497562042432	-27.276520217567	-25.8471823557711	-29.601440209761	-11.6226397151153	-21.1878625410985	-15.8152782280345	-19.1888052365791	-21.3052876279826	-25.5864159999602	-166.573086431367	-17.1716911092798	6.80603301222922	2.6063204879401	-4.47002274104362	-13.1375920220297	-3.03200562819204	10.8245864318384	3.41625082733695	-25.5563387296233	-32.3798624655006	-29.194361803642	2.73324697388161	-14.1020038489683	-14.1468555942629	-18.9496897155199	-14.5931862349612	-20.2584251688359	-107.098112510809	2.13603694348207	6.66224744022264	3.77881570486944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-H4-A2HO	42.9469596383534	-0.796517373873949	-5.63995043993151	-9.13287845777162	-8.94849400762701	11.2515966896347	5.75306492294845	33.7936542807101	-13.8167142226927	17.4815423724888	-1.80903331526541	10.1589226205625	-0.770706648761517	8.62806459976333	30.0783917534771	-7.00554756511603	-10.4366624341485	-9.79543065914689	67.2955106373696	13.9656047824811	-1.30416861241122	-7.29451836329591	-7.69148623561612	13.8635979308543	19.837896519076	17.9198295420268	-11.9057846396108	60.1532474496802	-1.09283087876543	7.64426280353706	56.5825052548614	27.1994287724277	36.3391300465914	-3.22574314701574	-9.77167873832563	-6.31490710291574	-22.1632374412287	-5.9683387999163	3.64959780435954	6.11530107001075	5.67031434943086	-7.87371129275273	-9.63778980522366	-22.4131215426416	6.43075545992865	-6.66116549430535	-10.0116411795243	-12.7378817504421	-6.12698530836049	-10.1446142831787	-69.6818666193932	-7.62703092977169	7.40192611737748	4.89340628309929	-25.6536410834093	-20.5544895372173	1.16178965700846	8.26497270824726	4.81628962775271	-10.6001315657014	-11.6083879087216	-17.9678400137858	9.45135651246011	-6.16709637695348	-10.0385490385392	-11.446478186967	-5.14741270232498	-13.9875656486774	-61.6781609885473	-8.27387863905303	7.15171771406034	4.26060587176814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-H4-A2HQ	5.75141255577539	24.4714093450844	44.479890045793	4.52732546449842	-1.52525657032037	43.2063585751279	25.5299160156527	39.6062376057895	6.96294835424288	114.486815028955	20.5836857935369	12.927800045366	140.159676947271	42.8871449382434	119.40794623482	43.4106228937879	-1.52276034646834	28.8674530259314	49.0059869970243	3.70891791813614	86.6576122064554	-1.2319546128033	-1.96184731837514	16.6418681453735	88.3732676748885	20.656115614667	5.60480861989811	270.479830500633	42.3758266185501	6.20380290563209	368.287142777462	42.81736052816	120.624861676015	11.2897368373365	-2.02608366346141	92.660458631036	2.46939133293538	1.8147749474492	-208.686255353906	-6.93412097178474	-7.75857749511918	-24.173698400615	-31.3139925355652	-32.5575763494894	-34.9230298069944	-24.3820498867347	-19.5449303074277	-17.1373833399755	-24.8689986910349	-30.2065973479885	-207.517300990567	-30.3435157512064	-5.11784310715255	-144.330875678691	-5.98830138224861	3.08832687320967	-33.6402667173198	2.5601818076948	-12.0509900421374	-22.4979790964494	-44.3373534134845	-25.1869515930587	-10.2032113740318	-20.929118740516	-20.6720144964559	-14.8136939451678	-21.7791704440349	-25.323909741928	-129.120549428253	-13.4999443047625	-1.8254842931119	-22.2743408615607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-HQ-A2OE	36.4749704881277	21.1407077619034	29.3263550188722	-1.48500522259253	-3.37510841975269	13.4065802186929	11.6600721821278	53.1493503990415	-2.73860473636524	92.8164647668867	25.628626292563	25.8587473832701	114.009084438516	22.4429458723542	126.461975428216	40.0156942773637	-3.59125364803598	21.2244200332672	81.1822922364379	5.89334247893527	49.7597472881528	-2.93881078411897	-2.39573374031642	7.38216823424267	41.7755314428502	21.3628580751922	-2.77392818385113	133.742419641439	38.1336111100344	12.352263887008	189.661480235577	24.4725771644404	93.411614570315	4.55404110911059	-2.51504185685184	44.3828730771648	-15.2135522157035	1.4047334940051	-101.289063748949	2.90971200485464	3.59413461176342	-11.8793865269838	-19.6816094086829	-39.2202700439564	-18.1547727718296	-20.9456616848829	-24.8121702438196	-23.1652610043015	-21.4351927160358	-17.415460148025	-230.790932485292	-31.0333440479229	4.14793884574903	1.41931593593104	-21.2382989450707	-6.95088612015363	-13.3236688096362	6.92768880523691	1.85596878501793	-14.3707693542568	-25.6864771535915	-23.01190885463	1.00432862468355	-14.8258897822852	-19.3186966155395	-18.8641540083887	-15.8888804462889	-15.3447486802286	-95.3796388200858	1.83414141700554	3.39949293828288	2.44771753289299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-HQ-A2OF	19.6715160721583	11.9361898337216	-3.60990203060374	2.32915380626644	-2.9731185157031	-1.89162619316445	15.4362636571062	48.3696919532568	3.99534609261654	-0.978834864285192	18.2674139720083	12.3775628912143	-0.984704672532418	31.2602014032081	104.505892904754	30.1158182666406	-3.53828412521664	18.5020730902891	62.5186194173611	8.65602299782962	35.1150655157485	2.28991125194288	-1.97459158427957	-1.18391435162794	30.4686625129484	15.7426419065973	3.12034528744115	119.826063130704	41.8716690949874	6.15434924430624	164.422680975175	19.6304338218753	65.9700877796958	11.9274735766759	-2.25222317806719	89.24776035192	-8.19311382619488	-4.99857437991435	2.49381756313932	0.87965422046215	1.13468819186671	-8.17230975796302	-24.3734560206265	-36.0818228965803	-15.0092286742636	-14.1151961780797	-19.5204739436345	-15.1918660368476	-14.3794385658358	-24.6656505682687	-173.59851611758	-31.0080981867025	2.54789718357684	1.48230374390426	-13.7431130414648	-6.61038504022053	1.79556452771853	-3.49158709908731	-12.9987927770983	-10.9610299759997	-21.6794956031218	-18.2576113248071	-4.32993632372547	-13.9847877758796	-21.9612598861078	-14.3655118919023	-14.3816378603443	-13.6232345627731	-66.5400375404873	-29.0180487839133	-2.40738830162542	-24.5279179892104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-HQ-A5ND	-4.45208751612899	7.37414145639199	25.7969105157875	10.2441887349102	7.56157415599638	-1.30160919642775	-2.6942341932294	-3.48737961281373	12.7835236959934	30.9223552433337	-2.10457942599703	-2.66962829287441	41.8221986342811	-1.49366617329949	-1.66496262797361	21.8713297154059	9.30770319098574	26.3985356358257	-1.80333661490951	-2.02938201320603	24.171498612331	2.57114315740935	21.1812074478239	-3.81338885947447	-1.13871120924233	-2.58933023426975	13.1392001305205	68.3434718312216	14.9915122603165	-3.7731375630033	110.505393570428	-1.91944519868108	11.6150754869049	3.71776649985784	8.67756802473352	82.0960835211679	6.57055578753513	3.54118471243879	-45.91334108277	-32.2600509378746	-14.8889233013554	-7.65817869535667	-6.76967965501014	-6.42637154328821	-44.8127348710087	-13.9747133113319	-5.32618610400281	-6.02725543152299	-14.377319576076	-3.76455317761221	-29.8105935609027	-14.5872531649176	-19.4752013321129	-96.2949830143667	3.90614941980469	5.99292409021018	1.44979451461108	-3.97209445159953	-18.0204113367381	-7.3920550539352	-10.101216101093	-6.47021011649818	-22.2772696068638	-10.9088971248469	-7.42746026046408	-5.31556030357114	-11.7565437511449	1.13190606008113	-18.1923206715677	-9.00742278101706	-8.47119575281318	-21.042297497461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
