"","ARID1A_mut","CHD6_mut","CHD7_mut","CREBBP_mut","EP300_mut","KDM6A_mut","CHD6_amp","CHD7_amp","PRDM9_amp","CHD3_del","CREBBP_del","HDAC4_del","PHF23_del","CHD6_ampmut","CHD7_ampmut","CREBBP_delmut","EP300CREBBP_mut","EP300CREBBP_delmut"
"EMP1",-0.132207263157932,-0.244558320856322,0.153978220208624,0.424379591861254,0.463304334367185,-0.572515496289407,-0.590570912949742,-0.579768123705992,0.0822309568174662,-0.520952721873188,-0.506678926353887,-0.563627988696304,-0.513789321138667,-0.595061930384813,-0.535427409942008,-0.281044966360657,0.476550874580502,0.221509920416867
"F12",-0.442612578453223,-0.103933006133495,0.00750670260234477,0.0985905364590824,0.121475678573334,0.0830951304847465,-0.0220428775728646,-0.0571227451710696,0.285322723191269,0.0641147600014276,-0.0561725251787096,-0.0967249037146923,0.0730020909080308,-0.0528907501437345,-0.0407250012456398,-0.0497464372050881,0.127024871451738,0.114984039908533
"FURIN",-0.253423919323531,-0.279693844701755,-0.0110923784158359,0.122068638464439,0.260757292470222,-0.209880415043654,-0.26370053617285,-0.341289938657981,0.0318353734145479,-0.181557392545455,-0.385585774051185,-0.325035134110353,-0.175371951583659,-0.304497448823639,-0.348440264591566,-0.329892599344634,0.222214016115929,0.0480225070330061
"GAB3",-0.325624736957974,-0.219253457136385,0.0584563748665575,0.368313255268526,0.446247019740476,-0.666784280979592,-0.723382443934724,-0.715541273789512,-0.333705317309517,-0.715872384288895,-0.725618234894806,-0.730615989209402,-0.719514069722613,-0.714961742072342,-0.72600252803043,-0.496461676168278,0.463637565104558,0.156128494903125
"GATM",0.401866904887184,0.33545769400796,-0.0673905276954321,-0.290829864682878,-0.261895506897664,0.174292750446928,0.183206761014901,0.198657641991455,-0.273052729258684,0.0754820626099211,0.171455165270784,0.201457239570284,0.0676764064510361,0.230132928320761,0.167042243268333,0.00247626128540842,-0.276996371919427,-0.251556519714149
"GFPT2",-0.222330099145862,-0.0651974948681406,0.240176318991219,0.604413416724649,0.603369022828249,-0.808361405873271,-0.809175223888297,-0.723821156512081,-0.164588597854814,-0.860410951594613,-0.64864016769669,-0.803574615238645,-0.858188058748968,-0.757596017627659,-0.672967778389898,-0.239403845616991,0.656703432771317,0.41382752075978
"GPR25",-0.199685023077153,-0.179400747916857,0.17698671160131,0.189103311734086,0.340879409363163,-0.321781567133991,-0.361915158401813,-0.411433531878101,0.00815962190588563,-0.305371748324961,-0.397342288223671,-0.353755988918492,-0.304012670943518,-0.364321684502803,-0.37563460119337,-0.321587749307689,0.303385703754702,0.136748429752241
"GREM2",0.287829506418067,0.0173815931639139,-0.301749329099972,-0.193132358148003,-0.264406364978877,-0.0541878843111593,-0.0412324290234695,-0.00774463647242822,-0.602748535747858,-0.133280770911239,-0.129526181331343,-0.0704266610139609,-0.144811550364693,-0.0392198169866569,-0.118135845447627,-0.228768698676861,-0.224665607526497,-0.333769313996744
"HAVCR1",0.364517463835448,0.228509156976854,-0.138408786226918,-0.308979780459997,-0.271268767856508,0.202213469440017,0.20999951569889,0.30085357200388,-0.248821895137797,0.144450041301319,0.166642522333892,0.253196464939969,0.134724942774837,0.232146009138274,0.244353525244754,0.0212238217284028,-0.300803113394685,-0.212667252330017
"HSD11B1",-0.0766620803258543,-0.130578949221308,-0.0772726206584658,0.217798138545486,0.274709667576211,-0.56363924443007,-0.610123264038213,-0.543746460471723,-0.513453818534015,-0.654385538772264,-0.5951895411464,-0.608782389900118,-0.661919982819017,-0.585984790911153,-0.599980573315144,-0.427187234680327,0.294040146626865,0.0382648268827517
"HUNK",0.28292589498452,0.117550593187401,-0.00147974949563732,0.122313089638763,-0.00899802539577006,-0.147118373378079,-0.0398110920873731,0.0349663480670298,-0.176656293549083,-0.1407608394853,0.109443421159632,0.00824587093571894,-0.140868706597788,-0.00281629457739834,0.0371961317846349,0.155957734290615,0.0334874820039272,0.0569137275565622
"IGF2",0.158950178294346,0.0496817699464039,-0.326431664199534,-0.302111120966291,-0.292621642470629,0.159584129453251,0.164561211447448,0.137572525390733,-0.465476871560576,0.0765925372569986,-0.0246184366707882,0.0377556079411394,0.0677539718241574,0.156198639443282,0.0265489133603617,-0.174979530869075,-0.28521600454579,-0.320603129965995
"RCSD1",-0.143540111899094,-0.176994110332238,0.0891014113364178,0.33464458273893,0.431529564421841,-0.670820860738882,-0.705909739348543,-0.673658622601525,-0.378252224217994,-0.708175743699978,-0.6592463048669,-0.667754289859856,-0.710335029405934,-0.682385345480412,-0.668707336836202,-0.44882045860041,0.440390215667075,0.15342006755785
"RYR1",-0.274009233725196,0.064159994579258,0.143269169481099,0.297810673075322,0.275823274091967,-0.229103739583171,-0.259222958362014,-0.238133921923205,0.155494903985681,-0.234989785532176,-0.171604031226337,-0.269219704238272,-0.230467936103269,-0.242491717930416,-0.199825990293639,-0.0203061385265503,0.303952119370111,0.233572406373489
"SAV1",-0.205803736539746,-0.262865527389125,0.347735300820042,0.66632466048473,0.592684463032258,-0.568087492684627,-0.496803939861744,-0.471872236926712,0.298095668411019,-0.422369889933583,-0.300246296573514,-0.431378604863023,-0.412032315785434,-0.493611833084081,-0.359299079326367,0.057756080478407,0.633731300549182,0.537928342755215
"SELE",0.233411444965665,0.0785783202917342,-0.0325056350848517,-0.0301423647112521,0.00113918625350706,-0.212966430844658,-0.244958526597084,-0.164359089352443,-0.413340591026084,-0.296831123080837,-0.23844356502662,-0.199084260337497,-0.301421526874438,-0.207600815001851,-0.204507564324821,-0.252662588359266,0.00984771080765303,-0.110878733998773
"SELP",0.195354613223392,0.0603486922286325,-0.255172008327729,-0.226301036360951,-0.21456143714926,-0.098127946224438,-0.148078621903427,-0.110851955787978,-0.638691231606069,-0.225359825924928,-0.254870757380964,-0.163170322559125,-0.235371605190332,-0.129378623983891,-0.214382365105537,-0.372067358475334,-0.198043785897743,-0.358940326384186
"SH3KBP1",0.223809495203138,0.197664840552803,0.305452262664977,0.272853073514658,0.386025370061038,-0.491922776691941,-0.448038444155228,-0.304381719166704,-0.0933390603317254,-0.555503413406477,-0.248112193099968,-0.363916235050997,-0.555260646156662,-0.355040388766838,-0.250462300224993,-0.0135753537882115,0.362088059844424,0.310034273647103
"SIT1",-0.268816251997592,-0.208118991221916,0.153837428206911,0.327067186774387,0.439895105971706,-0.593119428749697,-0.647647117373487,-0.638331006884159,-0.257015739365309,-0.628310620245067,-0.636073383074928,-0.635346490932398,-0.629937293193584,-0.632196418846085,-0.619376331321126,-0.446225110322283,0.442706821603731,0.170220152998739
"SLC35B3",0.346574631847176,0.112119068325023,-0.0195081330562418,-0.2485767019062,-0.165319196528746,0.101366281360528,0.107000990504514,0.0857164513859466,-0.190359207186476,0.0588570998466008,0.0638802970170725,0.152068592525949,0.050422086377789,0.136194370697463,0.0635878808610004,-0.0709574747400147,-0.209256711701699,-0.219019347525029
"SIGLEC10",-0.335342141037524,-0.221188527674936,0.156754671856067,0.411635194678485,0.550261124977075,-0.717201773508404,-0.77738490553103,-0.762270435648834,-0.24588771007583,-0.761697087959133,-0.748892970739656,-0.777911431298459,-0.763498230131338,-0.753252533419368,-0.747148898306672,-0.490911069797881,0.549179803602355,0.244598252005127
"SKAP1",0.0319871471173068,0.0318320163710643,-0.128311855911453,-0.17995502268478,-0.127748579352204,0.0529707891278436,0.0500158841162724,0.0198466643885887,-0.205422084610924,-0.0349950580786191,0.00347577681102778,0.0670193093607447,-0.0428899409195684,0.0579862120923533,-0.0363972421357723,-0.0805837085860098,-0.166988530572595,-0.172847631570485
"THUMPD2",-0.0753177474926308,0.108194954301581,-0.15732034063215,-0.33021312324012,-0.379723332782808,0.484873890226529,0.446706336026728,0.389787837934479,0.0662067310756715,0.481738941533861,0.321134263767424,0.406443721570865,0.478799673147631,0.417364272848669,0.34773167874665,0.102097944663288,-0.374812508008868,-0.247556790024916
"TIGIT",-0.24895526372736,-0.15974368441811,0.322199771747536,0.418503017385909,0.551531701954423,-0.597785755860681,-0.650419341129832,-0.644050852673623,-0.102014195258998,-0.603819335042982,-0.60693290466831,-0.614513374218886,-0.598817251688207,-0.627263690962579,-0.576705377060712,-0.373248302362913,0.545268960372618,0.304391273683115
"ZEB2",-0.14878964447496,-0.18319474633296,0.0673141991278048,0.458525847998018,0.466326380248428,-0.739576645013147,-0.764776203579598,-0.692344986750279,-0.42349986978205,-0.77225675658007,-0.709886069011626,-0.749095806840665,-0.77720468530191,-0.736810441182655,-0.699800096894876,-0.413503124347364,0.513025858775895,0.218454127414288
"ENC1",0.345882904203054,-0.0810491008247372,-0.0473574590502535,-0.07378251517472,-0.00341393653632975,-0.152784526220453,-0.108939418086549,-0.0856918919625665,-0.342723572911981,-0.176497621269662,-0.15644688397457,-0.107074138715157,-0.182023138157181,-0.102030799283784,-0.119844155440301,-0.177121854671114,-0.024602711572365,-0.120126677152421
"FAM134B",-0.214158358020488,-0.156641864445494,-0.0972406559009518,0.257545673351616,0.133394867354151,-0.272442996184411,-0.245628433488154,-0.245478868360027,-0.0741342129258814,-0.269306368969927,-0.182900129674645,-0.246325638444546,-0.271501522132172,-0.258621959208651,-0.27396020321952,-0.0832294159004694,0.185445563836901,0.0701342070952266
"FBXO30",-0.0264718780467378,-0.137772181134758,0.208355787242599,0.388788216848047,0.312615840085997,-0.257136809416401,-0.230867944157172,-0.185370287196837,0.0503600694165918,-0.115052417583699,-0.166763078599696,-0.16057145361043,-0.1096458107101,-0.239104715373952,-0.124355315136273,0.0225430770519222,0.350579408036621,0.303872331989691
"FCGR2C",-0.197569783216267,-0.155626351872577,0.203583484900902,0.37066141884206,0.492142751383367,-0.65898215855069,-0.695674113767023,-0.688777156273201,-0.212227695184692,-0.700993790883047,-0.667598805740615,-0.674959388608173,-0.699910172583839,-0.669596953359358,-0.660822171752705,-0.434474221616462,0.493289270076268,0.214644236433392
"STAC",-0.201178709469951,-0.109595434786866,0.25933381236936,0.520124015767364,0.492213962494397,-0.537240342990923,-0.531984701747189,-0.462159917866677,0.0438908637303048,-0.542025627799322,-0.377120287145347,-0.49159995475105,-0.535685092298279,-0.505580248468771,-0.395021219083821,-0.0629157390516363,0.530388016575174,0.402954375820737
"LTC4S",-0.27022775079682,-0.121950742242361,-0.519009593705158,-0.193368665127659,-0.248219448365595,-0.101183930623132,-0.19309020650392,-0.242133554923087,-0.550740625290656,-0.25272355194197,-0.368053215988455,-0.289941773260242,-0.269045008393703,-0.222429426928529,-0.403372494376118,-0.448340735118936,-0.205345566313447,-0.415929370455577
"MAN1B1",-0.180901885633656,0.0440859318322284,0.123163388013093,0.246329603010173,0.261061369935237,-0.380776014171671,-0.379161452942555,-0.323978902218511,0.141972725965247,-0.462093501788597,-0.211154678075432,-0.382970107117957,-0.459807708549259,-0.332385292474463,-0.295240136387842,0.0170979525215107,0.269747101546325,0.226238757879776
"MDH1",0.00341817701230904,0.1344870490563,0.169495535308853,0.126796592494852,0.0850430991377345,-0.0284816869744239,-0.033070235357018,0.0496209897907007,0.0921057885677474,-0.0712442369281144,0.158854237525315,0.0283744382694476,-0.0711668482414923,0.00468484252462391,0.106122151857806,0.250312823446722,0.10238982625003,0.188528028309418
"MMD",0.0725163797219025,-0.00578860308473425,0.271408661384211,0.496307428854531,0.517512282361988,-0.704365322659584,-0.588897868489412,-0.498463180830504,-0.0393989690696148,-0.691261015078072,-0.348514826294202,-0.512408869520907,-0.692294454411526,-0.522264795815781,-0.428249202878859,-0.0149478545135096,0.527384110441783,0.392770730538601
"RGS16",0.341923183070889,0.206058332694317,-0.0864989958906254,-0.278950347913385,-0.220396442099304,0.0809467993417368,0.10200906684439,0.122479257888434,-0.372365560126239,-0.0153528199695322,0.0725488900377438,0.12694854288411,-0.0266630528388043,0.147005464206672,0.0750954725498088,-0.0731614621302526,-0.243119209320849,-0.232121181495552
"IL12A",-0.238540448676965,-0.0960364351002586,0.0683320134734424,0.292645490002077,0.284695991077283,-0.278476825840793,-0.302145804691423,-0.256326505016404,0.0600517492403147,-0.274320879891379,-0.207166687756263,-0.27090244163266,-0.273513932688837,-0.297845855683092,-0.236804814262565,-0.0352015919248304,0.301738885618191,0.237529600210633
"P2RX5",0.0257815638946086,0.229565057912534,0.195595664961406,0.204233514531228,0.274541843073412,-0.292903104063754,-0.278633018960935,-0.16653904011879,-0.0850432758242337,-0.36535729013796,-0.136248083393201,-0.239467099383682,-0.363598022666051,-0.212034400154636,-0.135069054384458,0.0196636171754826,0.266548015792946,0.262996440473788
"CD97",-0.218085559377088,-0.105569123115506,0.0415381125146694,0.354291944756492,0.443582587333486,-0.541201171360815,-0.585560260520709,-0.536948857386079,-0.108942245070535,-0.609618600989232,-0.521606285233497,-0.587396563306243,-0.608474555907319,-0.555475143566615,-0.538622961965404,-0.27980957435869,0.43392596340964,0.218585052110149
"ITGB4",-0.33442549148,-0.392723025183834,0.0341697554411491,0.0782500333054051,0.158563764920733,-0.0408863160193521,-0.0801204365852719,-0.199672705928998,0.242835980862732,0.0455294605301796,-0.232092381596193,-0.170334619493256,0.0519500712223278,-0.156780821457939,-0.190222805209142,-0.216779139402467,0.13737039603572,0.0416552556635974
"ICAM3",-0.170625445470836,-0.0024785582098972,-0.22164243529122,-0.0761395130732107,0.00816963034710769,-0.259100149794814,-0.344372941381427,-0.350617042260937,-0.407883786928803,-0.417861803594581,-0.413967456467097,-0.381050761677829,-0.427982229578663,-0.321031064666905,-0.433584781779806,-0.402654396613839,0.000997925347127131,-0.178081792420927
"METRNL",0.227968872079328,0.218100224356517,0.123332830365766,-0.0239745910679321,0.0853386956507912,-0.151227564790056,-0.189291137299191,-0.180183478328164,-0.123997701662019,-0.302609906953356,-0.115635129657854,-0.168600794877222,-0.300904528863683,-0.129013301313028,-0.158704407374046,-0.0687531339767784,0.0496314142941498,-0.00210362945872798
"TNFRSF1A",-0.471300635258639,-0.310410262517267,-0.000779894207191777,0.140696872754977,0.224427721263619,-0.230338238032758,-0.296494080472219,-0.433768889111906,0.118862838624093,-0.206252157783871,-0.435432922560781,-0.384716653161929,-0.205193275594541,-0.351485809777195,-0.43359414616426,-0.351032255533909,0.217372629353069,0.0125952737774973
"IRF1",-0.370318293660736,-0.346909452763041,0.263972103322024,0.330990175877275,0.51911730252015,-0.474313493441927,-0.523775642069904,-0.607712683723039,0.102851508072276,-0.431389275341526,-0.536402012671249,-0.506951906995054,-0.426362191068073,-0.536688068113352,-0.548309445907605,-0.374021996055651,0.476500518928248,0.260656934538712
"HTR2B",0.129573691162447,-0.138484876714542,-0.233195133540354,-0.113285224239293,-0.0793205059790081,-0.171702652634756,-0.198945508237286,-0.226441909022075,-0.544752513620005,-0.208883419262628,-0.337789146967561,-0.233483662657169,-0.218667347969963,-0.218028626134515,-0.316124462061278,-0.408684532060953,-0.0675765051605958,-0.284891229337676
"CALD1",-0.162710597055484,-0.205783055128661,0.0924946755523485,0.493352170469961,0.463023579520056,-0.762029965323508,-0.755215520424783,-0.713814339946945,-0.305434594015063,-0.785297457021893,-0.705743830725853,-0.781879456696083,-0.788454844761475,-0.73161179431854,-0.708120617512247,-0.368344882151872,0.528636287661169,0.232728099620089
"MOCOS",-0.161190916476405,-0.212390070077399,0.253247409510893,0.147725638377156,0.241286263578799,-0.0513048121274786,-0.10720453335152,-0.17985060096379,0.295137658218343,-0.00197482500085693,-0.098693014628582,-0.0745124071026559,0.00291532723576446,-0.13417572744482,-0.105821784809272,-0.0547641570940866,0.207387721913826,0.163097893861593
"TRAF3IP2",-0.261597083400621,-0.350887902664114,0.0463137718998499,0.1434363969241,0.18669472919437,-0.121605896523198,-0.193600697699648,-0.218827465986965,0.0494070224402455,-0.0566087641450794,-0.309766770287409,-0.231950855710384,-0.0490421648195271,-0.255572250466541,-0.218733645455924,-0.256050717506204,0.197245740176849,0.0849114676958773
"TLR8",-0.258169331683874,-0.206535871728219,0.288416896854034,0.498611700505827,0.635741299024883,-0.772483421980359,-0.81195663366878,-0.778752645850375,-0.199253080338607,-0.803992182122172,-0.728890919234345,-0.780371014489048,-0.801711500601565,-0.779913394010401,-0.725187197043847,-0.426235753090156,0.635104517478535,0.338616891580631
